월(Monthly),구분,시군구,LEVEL1,값,증감,증감율,구성비,누계,누계구성비
2019-02,서울,도봉구,미분양현황,5,5,5,0,0,0
2019-02,서울,노원구,미분양현황,0,0,0,0,0,0
2019-02,서울,은평구,미분양현황,0,0,0,0,0,0
2019-02,서울,서대문구,미분양현황,0,0,0,0,0,0
2019-02,서울,마포구,미분양현황,0,0,0,0,0,0
2019-02,서울,양천구,미분양현황,3,3,3,0,0,0
2019-02,서울,강서구,미분양현황,0,0,0,0,0,0
2019-02,서울,구로구,미분양현황,0,0,0,0,0,0
2019-02,서울,금천구,미분양현황,0,0,0,0,0,0
2019-02,서울,영등포구,미분양현황,0,0,0,0,0,0
2019-02,서울,동작구,미분양현황,0,0,0,0,0,0
2019-02,서울,관악구,미분양현황,0,0,0,0,0,0
2019-02,서울,서초구,미분양현황,16,16,16,0,0,0
2019-02,서울,강남구,미분양현황,0,0,0,0,0,0
2019-02,서울,송파구,미분양현황,8,8,8,0,0,0
2019-02,서울,강동구,미분양현황,15,15,15,0,0,0
2019-03,서울,계,미분양현황,770,770,770,0,0,0
2019-03,서울,종로구,미분양현황,0,0,0,0,0,0
2019-03,서울,중구,미분양현황,0,0,0,0,0,0
2019-03,서울,용산구,미분양현황,0,0,0,0,0,0
2019-03,서울,성동구,미분양현황,3,3,3,0,0,0
2019-03,서울,광진구,미분양현황,721,721,721,0,0,0
2019-03,서울,동대문구,미분양현황,0,0,0,0,0,0
2019-03,서울,중랑구,미분양현황,0,0,0,0,0,0
2019-03,서울,성북구,미분양현황,0,0,0,0,0,0
2019-03,서울,강북구,미분양현황,0,0,0,0,0,0
2019-03,서울,도봉구,미분양현황,5,5,5,0,0,0
2019-03,서울,노원구,미분양현황,0,0,0,0,0,0
2019-03,서울,은평구,미분양현황,0,0,0,0,0,0
2019-03,서울,서대문구,미분양현황,0,0,0,0,0,0
2019-03,서울,마포구,미분양현황,0,0,0,0,0,0
2019-03,서울,양천구,미분양현황,3,3,3,0,0,0
2019-03,서울,강서구,미분양현황,0,0,0,0,0,0
2019-03,서울,구로구,미분양현황,0,0,0,0,0,0
2019-03,서울,금천구,미분양현황,0,0,0,0,0,0
2019-03,서울,영등포구,미분양현황,0,0,0,0,0,0
2019-03,서울,동작구,미분양현황,0,0,0,0,0,0
2019-03,서울,관악구,미분양현황,0,0,0,0,0,0
2019-03,서울,서초구,미분양현황,16,16,16,0,0,0
2019-03,서울,강남구,미분양현황,0,0,0,0,0,0
2019-03,서울,송파구,미분양현황,8,8,8,0,0,0
2019-03,서울,강동구,미분양현황,14,14,14,0,0,0
2019-04,서울,계,미분양현황,292,292,292,0,0,0
2019-04,서울,종로구,미분양현황,,,,0,0,0
2019-04,서울,중구,미분양현황,,,,0,0,0
2019-04,서울,용산구,미분양현황,,,,0,0,0
2019-04,서울,성동구,미분양현황,3,3,3,0,0,0
2019-04,서울,광진구,미분양현황,244,244,244,0,0,0
2019-04,서울,동대문구,미분양현황,,,,0,0,0
2019-04,서울,중랑구,미분양현황,,,,0,0,0
2019-04,서울,성북구,미분양현황,,,,0,0,0
2019-04,서울,강북구,미분양현황,,,,0,0,0
2019-04,서울,도봉구,미분양현황,5,5,5,0,0,0
2019-04,서울,노원구,미분양현황,,,,0,0,0
2019-04,서울,은평구,미분양현황,,,,0,0,0
2019-04,서울,서대문구,미분양현황,,,,0,0,0
2019-04,서울,마포구,미분양현황,,,,0,0,0
2019-04,서울,양천구,미분양현황,3,3,3,0,0,0
2019-04,서울,강서구,미분양현황,,,,0,0,0
2019-04,서울,구로구,미분양현황,,,,0,0,0
2019-04,서울,금천구,미분양현황,,,,0,0,0
2019-04,서울,영등포구,미분양현황,,,,0,0,0
2019-04,서울,동작구,미분양현황,,,,0,0,0
2019-04,서울,관악구,미분양현황,,,,0,0,0
2019-04,서울,서초구,미분양현황,16,16,16,0,0,0
2019-04,서울,강남구,미분양현황,,,,0,0,0
2019-04,서울,송파구,미분양현황,8,8,8,0,0,0
2019-04,서울,강동구,미분양현황,13,13,13,0,0,0
2019-05,서울,계,미분양현황,178,178,178,0,0,0
2019-05,서울,종로구,미분양현황,,,,0,0,0
2019-05,서울,중구,미분양현황,,,,0,0,0
2019-05,서울,용산구,미분양현황,,,,0,0,0
2019-05,서울,성동구,미분양현황,3,3,3,0,0,0
2019-05,서울,광진구,미분양현황,110,110,110,0,0,0
2019-05,서울,동대문구,미분양현황,,,,0,0,0
2019-05,서울,중랑구,미분양현황,,,,0,0,0
2019-05,서울,성북구,미분양현황,,,,0,0,0
2019-05,서울,강북구,미분양현황,,,,0,0,0
2019-05,서울,도봉구,미분양현황,5,5,5,0,0,0
2019-05,서울,노원구,미분양현황,,,,0,0,0
2019-05,서울,은평구,미분양현황,,,,0,0,0
2019-05,서울,서대문구,미분양현황,,,,0,0,0
2019-05,서울,마포구,미분양현황,,,,0,0,0
2019-05,서울,양천구,미분양현황,3,3,3,0,0,0
2019-05,서울,강서구,미분양현황,,,,0,0,0
2019-05,서울,구로구,미분양현황,,,,0,0,0
2019-05,서울,금천구,미분양현황,,,,0,0,0
2019-05,서울,영등포구,미분양현황,,,,0,0,0
2019-05,서울,동작구,미분양현황,,,,0,0,0
2019-05,서울,관악구,미분양현황,,,,0,0,0
2019-05,서울,서초구,미분양현황,16,16,16,0,0,0
2019-05,서울,강남구,미분양현황,20,20,20,0,0,0
2019-05,서울,송파구,미분양현황,8,8,8,0,0,0
2019-05,서울,강동구,미분양현황,13,13,13,0,0,0
2019-07,서울,계,미분양현황,190,190,190,0,0,0
2019-07,서울,종로구,미분양현황,0,0,0,0,0,0
2019-07,서울,중구,미분양현황,0,0,0,0,0,0
2019-07,서울,용산구,미분양현황,0,0,0,0,0,0
2019-07,서울,성동구,미분양현황,3,3,3,0,0,0
2019-07,서울,광진구,미분양현황,18,18,18,0,0,0
2019-07,서울,동대문구,미분양현황,0,0,0,0,0,0
2019-07,서울,중랑구,미분양현황,0,0,0,0,0,0
2019-07,서울,성북구,미분양현황,0,0,0,0,0,0
2019-07,서울,강북구,미분양현황,0,0,0,0,0,0
2019-07,서울,도봉구,미분양현황,5,5,5,0,0,0
2019-07,서울,노원구,미분양현황,0,0,0,0,0,0
2019-07,서울,은평구,미분양현황,0,0,0,0,0,0
2019-07,서울,서대문구,미분양현황,0,0,0,0,0,0
2019-07,서울,마포구,미분양현황,0,0,0,0,0,0
2019-07,서울,양천구,미분양현황,3,3,3,0,0,0
2019-07,서울,강서구,미분양현황,0,0,0,0,0,0
2019-07,서울,구로구,미분양현황,0,0,0,0,0,0
2019-07,서울,금천구,미분양현황,0,0,0,0,0,0
2019-07,서울,영등포구,미분양현황,0,0,0,0,0,0
2019-07,서울,동작구,미분양현황,0,0,0,0,0,0
2019-07,서울,관악구,미분양현황,0,0,0,0,0,0
2019-07,서울,서초구,미분양현황,16,16,16,0,0,0
2019-07,서울,강남구,미분양현황,0,0,0,0,0,0
2019-07,서울,송파구,미분양현황,8,8,8,0,0,0
2019-07,서울,강동구,미분양현황,137,137,137,0,0,0
2019-06,서울,계,미분양현황,123,123,123,0,0,0
2019-06,서울,종로구,미분양현황,,,,0,0,0
2019-06,서울,중구,미분양현황,,,,0,0,0
2019-06,서울,용산구,미분양현황,,,,0,0,0
2019-06,서울,성동구,미분양현황,,,,0,0,0
2019-06,서울,광진구,미분양현황,3,3,3,0,0,0
2019-06,서울,동대문구,미분양현황,75,75,75,0,0,0
2019-06,서울,중랑구,미분양현황,,,,0,0,0
2019-06,서울,성북구,미분양현황,,,,0,0,0
2019-06,서울,강북구,미분양현황,,,,0,0,0
2019-06,서울,도봉구,미분양현황,5,5,5,0,0,0
2019-06,서울,노원구,미분양현황,,,,0,0,0
2019-06,서울,은평구,미분양현황,,,,0,0,0
2019-06,서울,서대문구,미분양현황,,,,0,0,0
2019-06,서울,마포구,미분양현황,,,,0,0,0
2019-06,서울,양천구,미분양현황,3,3,3,0,0,0
2019-06,서울,강서구,미분양현황,,,,0,0,0
2019-06,서울,구로구,미분양현황,,,,0,0,0
2019-06,서울,금천구,미분양현황,,,,0,0,0
2019-06,서울,영등포구,미분양현황,,,,0,0,0
2019-06,서울,동작구,미분양현황,,,,0,0,0
2019-06,서울,관악구,미분양현황,,,,0,0,0
2019-06,서울,서초구,미분양현황,16,16,16,0,0,0
2019-06,서울,강남구,미분양현황,,,,0,0,0
2019-06,서울,송파구,미분양현황,8,8,8,0,0,0
2019-06,서울,강동구,미분양현황,13,13,13,0,0,0
2019-08,서울,계,미분양현황,205,205,205,0,0,0
2019-08,서울,종로구,미분양현황,0,0,0,0,0,0
2019-08,서울,중구,미분양현황,0,0,0,0,0,0
2019-08,서울,용산구,미분양현황,0,0,0,0,0,0
2019-08,서울,성동구,미분양현황,3,3,3,0,0,0
2019-08,서울,광진구,미분양현황,14,14,14,0,0,0
2019-08,서울,동대문구,미분양현황,0,0,0,0,0,0
2019-08,서울,중랑구,미분양현황,0,0,0,0,0,0
2019-08,서울,성북구,미분양현황,0,0,0,0,0,0
2019-08,서울,강북구,미분양현황,0,0,0,0,0,0
2019-08,서울,도봉구,미분양현황,24,24,24,0,0,0
2019-08,서울,노원구,미분양현황,0,0,0,0,0,0
2019-08,서울,은평구,미분양현황,0,0,0,0,0,0
2019-08,서울,서대문구,미분양현황,0,0,0,0,0,0
2019-08,서울,마포구,미분양현황,0,0,0,0,0,0
2019-08,서울,양천구,미분양현황,3,3,3,0,0,0
2019-08,서울,강서구,미분양현황,0,0,0,0,0,0
2019-08,서울,구로구,미분양현황,0,0,0,0,0,0
2019-08,서울,금천구,미분양현황,0,0,0,0,0,0
2019-08,서울,영등포구,미분양현황,0,0,0,0,0,0
2019-08,서울,동작구,미분양현황,0,0,0,0,0,0
2019-08,서울,관악구,미분양현황,0,0,0,0,0,0
2019-08,서울,서초구,미분양현황,16,16,16,0,0,0
2019-08,서울,강남구,미분양현황,0,0,0,0,0,0
2019-08,서울,송파구,미분양현황,8,8,8,0,0,0
2019-08,서울,강동구,미분양현황,137,137,137,0,0,0
2019-09,서울,계,미분양현황,207,207,207,0,0,0
2019-09,서울,종로구,미분양현황,0,0,0,0,0,0
2019-09,서울,중구,미분양현황,0,0,0,0,0,0
2019-09,서울,용산구,미분양현황,0,0,0,0,0,0
2019-09,서울,성동구,미분양현황,3,3,3,0,0,0
2019-09,서울,광진구,미분양현황,20,20,20,0,0,0
2019-09,서울,동대문구,미분양현황,0,0,0,0,0,0
2019-09,서울,중랑구,미분양현황,0,0,0,0,0,0
2019-09,서울,성북구,미분양현황,0,0,0,0,0,0
2019-09,서울,강북구,미분양현황,0,0,0,0,0,0
2019-09,서울,도봉구,미분양현황,22,22,22,0,0,0
2019-09,서울,노원구,미분양현황,0,0,0,0,0,0
2019-09,서울,은평구,미분양현황,0,0,0,0,0,0
2019-09,서울,서대문구,미분양현황,0,0,0,0,0,0
2019-09,서울,마포구,미분양현황,0,0,0,0,0,0
2019-09,서울,양천구,미분양현황,3,3,3,0,0,0
2019-09,서울,강서구,미분양현황,0,0,0,0,0,0
2019-09,서울,구로구,미분양현황,0,0,0,0,0,0
2019-09,서울,금천구,미분양현황,0,0,0,0,0,0
2019-09,서울,영등포구,미분양현황,0,0,0,0,0,0
2019-09,서울,동작구,미분양현황,0,0,0,0,0,0
2019-09,서울,관악구,미분양현황,0,0,0,0,0,0
2019-09,서울,서초구,미분양현황,16,16,16,0,0,0
2019-09,서울,강남구,미분양현황,0,0,0,0,0,0
2019-09,서울,송파구,미분양현황,7,7,7,0,0,0
2019-09,서울,강동구,미분양현황,136,136,136,0,0,0
2019-10,서울,계,미분양현황,191,191,191,0,0,0
2019-10,서울,종로구,미분양현황,,,,0,0,0
2019-10,서울,중구,미분양현황,,,,0,0,0
2019-10,서울,용산구,미분양현황,,,,0,0,0
2019-10,서울,성동구,미분양현황,3,3,3,0,0,0
2019-10,서울,광진구,미분양현황,10,10,10,0,0,0
2019-10,서울,동대문구,미분양현황,,,,0,0,0
2019-10,서울,중랑구,미분양현황,,,,0,0,0
2019-10,서울,성북구,미분양현황,,,,0,0,0
2019-10,서울,강북구,미분양현황,,,,0,0,0
2019-10,서울,도봉구,미분양현황,18,18,18,0,0,0
2019-10,서울,노원구,미분양현황,,,,0,0,0
2019-10,서울,은평구,미분양현황,,,,0,0,0
2019-10,서울,서대문구,미분양현황,,,,0,0,0
2019-10,서울,마포구,미분양현황,,,,0,0,0
2019-10,서울,양천구,미분양현황,3,3,3,0,0,0
2019-10,서울,강서구,미분양현황,,,,0,0,0
2019-10,서울,구로구,미분양현황,,,,0,0,0
2019-10,서울,금천구,미분양현황,,,,0,0,0
2019-10,서울,영등포구,미분양현황,,,,0,0,0
2019-10,서울,동작구,미분양현황,,,,0,0,0
2019-10,서울,관악구,미분양현황,,,,0,0,0
2019-10,서울,서초구,미분양현황,16,16,16,0,0,0
2019-10,서울,강남구,미분양현황,,,,0,0,0
2019-10,서울,송파구,미분양현황,7,7,7,0,0,0
2019-10,서울,강동구,미분양현황,134,134,134,0,0,0
2019-11,서울,계,미분양현황,176,176,176,0,0,0
2019-11,서울,종로구,미분양현황,,,,0,0,0
2019-11,서울,중구,미분양현황,,,,0,0,0
2019-11,서울,용산구,미분양현황,,,,0,0,0
2019-11,서울,성동구,미분양현황,3,3,3,0,0,0
2019-11,서울,광진구,미분양현황,7,7,7,0,0,0
2019-11,서울,동대문구,미분양현황,,,,0,0,0
2019-11,서울,중랑구,미분양현황,,,,0,0,0
2019-11,서울,성북구,미분양현황,,,,0,0,0
2019-11,서울,강북구,미분양현황,,,,0,0,0
2019-11,서울,도봉구,미분양현황,17,17,17,0,0,0
2019-11,서울,노원구,미분양현황,,,,0,0,0
2019-11,서울,은평구,미분양현황,,,,0,0,0
2019-11,서울,서대문구,미분양현황,,,,0,0,0
2019-11,서울,마포구,미분양현황,,,,0,0,0
2019-11,서울,양천구,미분양현황,3,3,3,0,0,0
2019-11,서울,강서구,미분양현황,,,,0,0,0
2019-11,서울,구로구,미분양현황,,,,0,0,0
2019-11,서울,금천구,미분양현황,,,,0,0,0
2019-11,서울,영등포구,미분양현황,,,,0,0,0
2019-11,서울,동작구,미분양현황,,,,0,0,0
2019-11,서울,관악구,미분양현황,,,,0,0,0
2019-11,서울,서초구,미분양현황,16,16,16,0,0,0
2019-11,서울,강남구,미분양현황,,,,0,0,0
2019-11,서울,송파구,미분양현황,7,7,7,0,0,0
2019-11,서울,강동구,미분양현황,123,123,123,0,0,0
2019-12,서울,계,미분양현황,151,151,151,0,0,0
2019-12,서울,종로구,미분양현황,,,,0,0,0
2019-12,서울,중구,미분양현황,,,,0,0,0
2019-12,서울,용산구,미분양현황,,,,0,0,0
2019-12,서울,성동구,미분양현황,3,3,3,0,0,0
2019-12,서울,광진구,미분양현황,7,7,7,0,0,0
2019-12,서울,동대문구,미분양현황,,,,0,0,0
2019-12,서울,중랑구,미분양현황,,,,0,0,0
2019-12,서울,성북구,미분양현황,,,,0,0,0
2019-12,서울,강북구,미분양현황,,,,0,0,0
2019-12,서울,도봉구,미분양현황,15,15,15,0,0,0
2019-12,서울,노원구,미분양현황,,,,0,0,0
2019-12,서울,은평구,미분양현황,,,,0,0,0
2019-12,서울,서대문구,미분양현황,,,,0,0,0
2019-12,서울,마포구,미분양현황,,,,0,0,0
2019-12,서울,양천구,미분양현황,3,3,3,0,0,0
2019-12,서울,강서구,미분양현황,,,,0,0,0
2019-12,서울,구로구,미분양현황,,,,0,0,0
2019-12,서울,금천구,미분양현황,,,,0,0,0
2019-12,서울,영등포구,미분양현황,,,,0,0,0
2019-12,서울,동작구,미분양현황,,,,0,0,0
2019-12,서울,관악구,미분양현황,0,0,0,0,0,0
2019-12,서울,서초구,미분양현황,0,0,0,0,0,0
2019-12,서울,강남구,미분양현황,,,,0,0,0
2019-12,서울,송파구,미분양현황,7,7,7,0,0,0
2019-12,서울,강동구,미분양현황,116,116,116,0,0,0
