월(Monthly),구분,시군구,LEVEL1,값,증감,증감율,구성비,누계,누계구성비
2013-05,부산,동래구,미분양현황,24,24,24,0,0,0
2013-05,부산,남구,미분양현황,0,0,0,0,0,0
2013-05,부산,북구,미분양현황,678,678,678,0,0,0
2013-05,부산,해운대구,미분양현황,380,380,380,0,0,0
2013-05,부산,사하구,미분양현황,52,52,52,0,0,0
2013-05,부산,금정구,미분양현황,161,161,161,0,0,0
2013-05,부산,강서구,미분양현황,2056,2056,2056,0,0,0
2013-05,부산,연제구,미분양현황,87,87,87,0,0,0
2013-05,부산,수영구,미분양현황,159,159,159,0,0,0
2013-05,부산,사상구,미분양현황,57,57,57,0,0,0
2013-05,부산,기장군,미분양현황,1455,1455,1455,0,0,0
2013-05,대구,계,미분양현황,1939,1939,1939,0,0,0
2013-05,대구,중구,미분양현황,153,153,153,0,0,0
2013-05,대구,동구,미분양현황,20,20,20,0,0,0
2013-05,대구,서구,미분양현황,266,266,266,0,0,0
2013-05,대구,남구,미분양현황,0,0,0,0,0,0
2013-05,대구,북구,미분양현황,19,19,19,0,0,0
2013-05,대구,수성구,미분양현황,1122,1122,1122,0,0,0
2013-05,대구,달서구,미분양현황,324,324,324,0,0,0
2013-05,대구,달성군,미분양현황,35,35,35,0,0,0
2013-05,인천,계,미분양현황,4920,4920,4920,0,0,0
2013-05,인천,중구,미분양현황,1239,1239,1239,0,0,0
2013-05,인천,동구,미분양현황,0,0,0,0,0,0
2013-05,인천,남구,미분양현황,611,611,611,0,0,0
2013-05,인천,연수구,미분양현황,1595,1595,1595,0,0,0
2013-05,인천,남동구,미분양현황,217,217,217,0,0,0
2013-05,인천,부평구,미분양현황,37,37,37,0,0,0
2013-05,인천,계양구,미분양현황,238,238,238,0,0,0
2013-05,인천,서구,미분양현황,944,944,944,0,0,0
2013-05,인천,강화군,미분양현황,39,39,39,0,0,0
2013-05,인천,옹진군,미분양현황,0,0,0,0,0,0
2013-05,광주,계,미분양현황,1350,1350,1350,0,0,0
2013-05,광주,동구,미분양현황,39,39,39,0,0,0
2013-05,광주,서구,미분양현황,447,447,447,0,0,0
2013-05,광주,남구,미분양현황,409,409,409,0,0,0
2013-05,광주,북구,미분양현황,91,91,91,0,0,0
2013-05,광주,광산구,미분양현황,364,364,364,0,0,0
2013-05,대전,계,미분양현황,1253,1253,1253,0,0,0
2013-05,대전,동구,미분양현황,1,1,1,0,0,0
2013-05,대전,중구,미분양현황,162,162,162,0,0,0
2013-05,대전,서구,미분양현황,135,135,135,0,0,0
2013-05,대전,유성구,미분양현황,640,640,640,0,0,0
2013-05,대전,대덕구,미분양현황,315,315,315,0,0,0
2013-05,울산,계,미분양현황,2210,2210,2210,0,0,0
2013-05,울산,중구,미분양현황,429,429,429,0,0,0
2013-05,울산,남구,미분양현황,1119,1119,1119,0,0,0
2013-05,울산,동구,미분양현황,81,81,81,0,0,0
2013-05,울산,북구,미분양현황,352,352,352,0,0,0
2013-05,울산,울주군,미분양현황,229,229,229,0,0,0
2013-05,경기,계,미분양현황,24941,24941,24941,0,0,0
2013-05,경기,수원시,미분양현황,1089,1089,1089,0,0,0
2013-05,경기,성남시,미분양현황,138,138,138,0,0,0
2013-05,경기,의정부시,미분양현황,0,0,0,0,0,0
2013-05,경기,안양시,미분양현황,58,58,58,0,0,0
2013-05,경기,부천시,미분양현황,815,815,815,0,0,0
2013-05,경기,광명시,미분양현황,3,3,3,0,0,0
2013-05,경기,평택시,미분양현황,710,710,710,0,0,0
2013-05,경기,동두천시,미분양현황,0,0,0,0,0,0
2013-05,경기,안산시,미분양현황,91,91,91,0,0,0
2013-05,경기,고양시,미분양현황,2559,2559,2559,0,0,0
2013-05,경기,과천시,미분양현황,0,0,0,0,0,0
2013-05,경기,구리시,미분양현황,93,93,93,0,0,0
2013-05,경기,남양주시,미분양현황,1254,1254,1254,0,0,0
2013-05,경기,오산시,미분양현황,157,157,157,0,0,0
2013-05,경기,시흥시,미분양현황,821,821,821,0,0,0
2013-05,경기,군포시,미분양현황,78,78,78,0,0,0
2013-05,경기,의왕시,미분양현황,502,502,502,0,0,0
2013-05,경기,하남시,미분양현황,133,133,133,0,0,0
2013-05,경기,용인시,미분양현황,5945,5945,5945,0,0,0
2013-05,경기,파주시,미분양현황,2477,2477,2477,0,0,0
2013-05,경기,이천시,미분양현황,380,380,380,0,0,0
2013-05,경기,안성시,미분양현황,8,8,8,0,0,0
2013-05,경기,김포시,미분양현황,2473,2473,2473,0,0,0
2013-05,경기,양주시,미분양현황,223,223,223,0,0,0
2013-05,경기,여주군,미분양현황,0,0,0,0,0,0
2013-05,경기,화성시,미분양현황,4476,4476,4476,0,0,0
2013-05,경기,광주시,미분양현황,140,140,140,0,0,0
2013-05,경기,연천군,미분양현황,0,0,0,0,0,0
2013-05,경기,포천시,미분양현황,0,0,0,0,0,0
2013-05,경기,가평군,미분양현황,257,257,257,0,0,0
2013-05,경기,양평군,미분양현황,61,61,61,0,0,0
2013-05,강원,계,미분양현황,3751,3751,3751,0,0,0
2013-05,강원,춘천시,미분양현황,992,992,992,0,0,0
2013-05,강원,원주시,미분양현황,762,762,762,0,0,0
2013-05,강원,강릉시,미분양현황,489,489,489,0,0,0
2013-05,강원,동해시,미분양현황,570,570,570,0,0,0
2013-05,강원,태백시,미분양현황,31,31,31,0,0,0
2013-05,강원,속초시,미분양현황,200,200,200,0,0,0
2013-05,강원,삼척시,미분양현황,0,0,0,0,0,0
2013-05,강원,홍천군,미분양현황,40,40,40,0,0,0
2013-05,강원,횡성군,미분양현황,0,0,0,0,0,0
2013-05,강원,영월군,미분양현황,85,85,85,0,0,0
2013-05,강원,평창군,미분양현황,367,367,367,0,0,0
2013-05,강원,정선군,미분양현황,0,0,0,0,0,0
2013-05,강원,철원군,미분양현황,48,48,48,0,0,0
2013-05,강원,화천군,미분양현황,0,0,0,0,0,0
2013-05,강원,양구군,미분양현황,82,82,82,0,0,0
2013-05,강원,인제군,미분양현황,0,0,0,0,0,0
2013-05,강원,고성군,미분양현황,84,84,84,0,0,0
2013-05,강원,양양군,미분양현황,1,1,1,0,0,0
2013-05,충북,계,미분양현황,763,763,763,0,0,0
2013-05,충북,청주시,미분양현황,167,167,167,0,0,0
2013-05,충북,충주시,미분양현황,235,235,235,0,0,0
2013-05,충북,제천시,미분양현황,42,42,42,0,0,0
2013-05,충북,청원군,미분양현황,99,99,99,0,0,0
2013-05,충북,보은군,미분양현황,0,0,0,0,0,0
2013-05,충북,옥천군,미분양현황,0,0,0,0,0,0
2013-05,충북,영동군,미분양현황,0,0,0,0,0,0
2013-05,충북,증평군,미분양현황,0,0,0,0,0,0
2013-05,충북,진천군,미분양현황,27,27,27,0,0,0
2013-05,충북,괴산군,미분양현황,0,0,0,0,0,0
2013-05,충북,음성군,미분양현황,193,193,193,0,0,0
2013-05,충북,단양군,미분양현황,0,0,0,0,0,0
2013-05,충남,계,미분양현황,2351,2351,2351,0,0,0
2013-05,충남,천안시,미분양현황,967,967,967,0,0,0
2013-05,충남,공주시,미분양현황,0,0,0,0,0,0
2013-05,충남,보령시,미분양현황,67,67,67,0,0,0
2013-05,충남,아산시,미분양현황,581,581,581,0,0,0
2013-05,충남,서산시,미분양현황,123,123,123,0,0,0
2013-05,충남,논산시,미분양현황,11,11,11,0,0,0
2013-05,충남,계룡시,미분양현황,77,77,77,0,0,0
2013-05,충남,금산군,미분양현황,0,0,0,0,0,0
2013-05,충남,연기군,미분양현황,0,0,0,0,0,0
2013-05,충남,부여군,미분양현황,0,0,0,0,0,0
2013-05,충남,서천군,미분양현황,64,64,64,0,0,0
2013-05,충남,청양군,미분양현황,0,0,0,0,0,0
2013-05,충남,홍성군,미분양현황,0,0,0,0,0,0
2013-05,충남,예산군,미분양현황,89,89,89,0,0,0
2013-05,충남,태안군,미분양현황,156,156,156,0,0,0
2013-05,충남,당진시,미분양현황,216,216,216,0,0,0
2013-05,세종,계,미분양현황,619,619,619,0,0,0
2013-05,세종,세종시,미분양현황,619,619,619,0,0,0
2013-05,전북,계,미분양현황,1873,1873,1873,0,0,0
2013-05,전북,전주시,미분양현황,479,479,479,0,0,0
2013-05,전북,군산시,미분양현황,602,602,602,0,0,0
2013-05,전북,익산시,미분양현황,583,583,583,0,0,0
2013-05,전북,정읍시,미분양현황,0,0,0,0,0,0
2013-05,전북,남원시,미분양현황,31,31,31,0,0,0
2013-05,전북,김제시,미분양현황,143,143,143,0,0,0
2013-05,전북,완주군,미분양현황,0,0,0,0,0,0
2013-05,전북,진안군,미분양현황,0,0,0,0,0,0
2013-05,전북,무주군,미분양현황,0,0,0,0,0,0
2013-05,전북,장수군,미분양현황,0,0,0,0,0,0
2013-05,전북,임실군,미분양현황,14,14,14,0,0,0
2013-05,전북,순창군,미분양현황,21,21,21,0,0,0
2013-05,전북,고창군,미분양현황,0,0,0,0,0,0
2013-05,전북,부안군,미분양현황,0,0,0,0,0,0
2013-05,전남,계,미분양현황,1920,1920,1920,0,0,0
2013-05,전남,목포시,미분양현황,1003,1003,1003,0,0,0
2013-05,전남,여수시,미분양현황,0,0,0,0,0,0
2013-05,전남,순천시,미분양현황,383,383,383,0,0,0
2013-05,전남,나주시,미분양현황,0,0,0,0,0,0
2013-05,전남,광양시,미분양현황,348,348,348,0,0,0
2013-05,전남,담양군,미분양현황,0,0,0,0,0,0
2013-05,전남,곡성군,미분양현황,0,0,0,0,0,0
2013-05,전남,구례군,미분양현황,0,0,0,0,0,0
2013-05,전남,고흥군,미분양현황,0,0,0,0,0,0
2013-05,전남,보성군,미분양현황,0,0,0,0,0,0
2013-05,전남,화순군,미분양현황,0,0,0,0,0,0
2013-05,전남,장흥군,미분양현황,0,0,0,0,0,0
2013-05,전남,강진군,미분양현황,0,0,0,0,0,0
2013-05,전남,해남군,미분양현황,0,0,0,0,0,0
2013-05,전남,영암군,미분양현황,0,0,0,0,0,0
2013-05,전남,무안군,미분양현황,186,186,186,0,0,0
2013-05,전남,함평군,미분양현황,0,0,0,0,0,0
2013-05,전남,영광군,미분양현황,0,0,0,0,0,0
2013-05,전남,장성군,미분양현황,0,0,0,0,0,0
2013-05,전남,완도군,미분양현황,0,0,0,0,0,0
2013-05,전남,진도군,미분양현황,0,0,0,0,0,0
2013-05,전남,신안군,미분양현황,0,0,0,0,0,0
2013-05,경북,계,미분양현황,2071,2071,2071,0,0,0
2013-05,경북,포항시,미분양현황,779,779,779,0,0,0
2013-05,경북,경주시,미분양현황,61,61,61,0,0,0
2013-05,경북,김천시,미분양현황,199,199,199,0,0,0
2013-05,경북,안동시,미분양현황,418,418,418,0,0,0
2013-05,경북,구미시,미분양현황,220,220,220,0,0,0
2013-05,경북,영주시,미분양현황,0,0,0,0,0,0
2013-05,경북,영천시,미분양현황,9,9,9,0,0,0
2013-05,경북,상주시,미분양현황,0,0,0,0,0,0
2013-05,경북,문경시,미분양현황,183,183,183,0,0,0
2013-05,경북,경산시,미분양현황,18,18,18,0,0,0
2013-05,경북,군위군,미분양현황,0,0,0,0,0,0
2013-05,경북,의성군,미분양현황,0,0,0,0,0,0
2013-05,경북,청송군,미분양현황,0,0,0,0,0,0
2013-05,경북,영양군,미분양현황,0,0,0,0,0,0
2013-05,경북,영덕군,미분양현황,0,0,0,0,0,0
2013-05,경북,청도군,미분양현황,44,44,44,0,0,0
2013-05,경북,고령군,미분양현황,0,0,0,0,0,0
2013-05,경북,성주군,미분양현황,22,22,22,0,0,0
2013-05,경북,칠곡군,미분양현황,19,19,19,0,0,0
2013-05,경북,예천군,미분양현황,0,0,0,0,0,0
2013-05,경북,봉화군,미분양현황,0,0,0,0,0,0
2013-05,경북,울진군,미분양현황,99,99,99,0,0,0
2013-05,경북,울릉군,미분양현황,0,0,0,0,0,0
2013-05,경남,계,미분양현황,7617,7617,7617,0,0,0
2013-05,경남,창원시,미분양현황,2002,2002,2002,0,0,0
2013-05,경남,진주시,미분양현황,1722,1722,1722,0,0,0
2013-05,경남,통영시,미분양현황,117,117,117,0,0,0
2013-05,경남,사천시,미분양현황,671,671,671,0,0,0
2013-05,경남,김해시,미분양현황,436,436,436,0,0,0
2013-05,경남,밀양시,미분양현황,3,3,3,0,0,0
2013-05,경남,거제시,미분양현황,782,782,782,0,0,0
2013-05,경남,양산시,미분양현황,1563,1563,1563,0,0,0
2013-05,경남,의령군,미분양현황,18,18,18,0,0,0
2013-05,경남,함안군,미분양현황,140,140,140,0,0,0
2013-05,경남,창녕군,미분양현황,0,0,0,0,0,0
2013-05,경남,고성군,미분양현황,1,1,1,0,0,0
2013-05,경남,남해군,미분양현황,0,0,0,0,0,0
2013-05,경남,하동군,미분양현황,0,0,0,0,0,0
2013-05,경남,산청군,미분양현황,14,14,14,0,0,0
2013-05,경남,함양군,미분양현황,87,87,87,0,0,0
2013-05,경남,거창군,미분양현황,61,61,61,0,0,0
2013-05,경남,합천군,미분양현황,0,0,0,0,0,0
2013-05,제주,계,미분양현황,925,925,925,0,0,0
2013-05,제주,제주시,미분양현황,695,695,695,0,0,0
2013-05,제주,서귀포시,미분양현황,230,230,230,0,0,0
2013-06,서울,계,미분양현황,2722,2722,2722,0,0,0
2013-06,서울,종로구,미분양현황,16,16,16,0,0,0
2013-06,서울,중구,미분양현황,34,34,34,0,0,0
2013-06,서울,용산구,미분양현황,83,83,83,0,0,0
2013-06,서울,성동구,미분양현황,131,131,131,0,0,0
2013-06,서울,광진구,미분양현황,16,16,16,0,0,0
2013-06,서울,동대문구,미분양현황,4,4,4,0,0,0
2013-06,서울,중랑구,미분양현황,43,43,43,0,0,0
2013-06,서울,성북구,미분양현황,204,204,204,0,0,0
2013-06,서울,강북구,미분양현황,62,62,62,0,0,0
2013-06,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-06,서울,노원구,미분양현황,7,7,7,0,0,0
2013-06,서울,은평구,미분양현황,94,94,94,0,0,0
2013-06,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-06,서울,마포구,미분양현황,689,689,689,0,0,0
2013-06,서울,양천구,미분양현황,45,45,45,0,0,0
2013-06,서울,강서구,미분양현황,56,56,56,0,0,0
2013-06,서울,구로구,미분양현황,405,405,405,0,0,0
2013-06,서울,금천구,미분양현황,0,0,0,0,0,0
2013-06,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-06,서울,동작구,미분양현황,129,129,129,0,0,0
2013-06,서울,관악구,미분양현황,0,0,0,0,0,0
2013-06,서울,서초구,미분양현황,71,71,71,0,0,0
2013-06,서울,강남구,미분양현황,12,12,12,0,0,0
2013-06,서울,송파구,미분양현황,51,51,51,0,0,0
2013-06,서울,강동구,미분양현황,227,227,227,0,0,0
2013-06,부산,계,미분양현황,4956,4956,4956,0,0,0
2013-06,부산,중구,미분양현황,152,152,152,0,0,0
2013-06,부산,서구,미분양현황,2,2,2,0,0,0
2013-06,부산,동구,미분양현황,0,0,0,0,0,0
2013-06,부산,영도구,미분양현황,101,101,101,0,0,0
2013-06,부산,부산진구,미분양현황,226,226,226,0,0,0
2013-06,부산,동래구,미분양현황,19,19,19,0,0,0
2013-06,부산,남구,미분양현황,0,0,0,0,0,0
2013-06,부산,북구,미분양현황,498,498,498,0,0,0
2013-06,부산,해운대구,미분양현황,380,380,380,0,0,0
2013-06,부산,사하구,미분양현황,42,42,42,0,0,0
2013-06,부산,금정구,미분양현황,148,148,148,0,0,0
2013-06,부산,강서구,미분양현황,1728,1728,1728,0,0,0
2013-06,부산,연제구,미분양현황,77,77,77,0,0,0
2013-06,부산,수영구,미분양현황,99,99,99,0,0,0
2013-06,부산,사상구,미분양현황,49,49,49,0,0,0
2013-06,부산,기장군,미분양현황,1435,1435,1435,0,0,0
2013-06,대구,계,미분양현황,1760,1760,1760,0,0,0
2013-06,대구,중구,미분양현황,130,130,130,0,0,0
2013-06,대구,동구,미분양현황,10,10,10,0,0,0
2013-06,대구,서구,미분양현황,248,248,248,0,0,0
2013-06,대구,남구,미분양현황,0,0,0,0,0,0
2013-06,대구,북구,미분양현황,19,19,19,0,0,0
2013-06,대구,수성구,미분양현황,1042,1042,1042,0,0,0
2013-06,대구,달서구,미분양현황,288,288,288,0,0,0
2013-06,대구,달성군,미분양현황,23,23,23,0,0,0
2013-06,인천,계,미분양현황,5223,5223,5223,0,0,0
2013-06,인천,중구,미분양현황,1237,1237,1237,0,0,0
2013-06,인천,동구,미분양현황,0,0,0,0,0,0
2013-06,인천,남구,미분양현황,531,531,531,0,0,0
2013-06,인천,연수구,미분양현황,2061,2061,2061,0,0,0
2013-06,인천,남동구,미분양현황,184,184,184,0,0,0
2013-06,인천,부평구,미분양현황,29,29,29,0,0,0
2013-06,인천,계양구,미분양현황,238,238,238,0,0,0
2013-06,인천,서구,미분양현황,905,905,905,0,0,0
2013-06,인천,강화군,미분양현황,38,38,38,0,0,0
2013-06,인천,옹진군,미분양현황,0,0,0,0,0,0
2013-06,광주,계,미분양현황,1233,1233,1233,0,0,0
2013-06,광주,동구,미분양현황,39,39,39,0,0,0
2013-06,광주,서구,미분양현황,406,406,406,0,0,0
2013-06,광주,남구,미분양현황,356,356,356,0,0,0
2013-06,광주,북구,미분양현황,83,83,83,0,0,0
2013-06,광주,광산구,미분양현황,349,349,349,0,0,0
2013-06,대전,계,미분양현황,1187,1187,1187,0,0,0
2013-06,대전,동구,미분양현황,1,1,1,0,0,0
2013-06,대전,중구,미분양현황,146,146,146,0,0,0
2013-06,대전,서구,미분양현황,101,101,101,0,0,0
2013-06,대전,유성구,미분양현황,624,624,624,0,0,0
2013-06,대전,대덕구,미분양현황,315,315,315,0,0,0
2013-06,울산,계,미분양현황,1924,1924,1924,0,0,0
2013-06,울산,중구,미분양현황,313,313,313,0,0,0
2013-06,울산,남구,미분양현황,1025,1025,1025,0,0,0
2013-06,울산,동구,미분양현황,66,66,66,0,0,0
2013-06,울산,북구,미분양현황,302,302,302,0,0,0
2013-06,울산,울주군,미분양현황,218,218,218,0,0,0
2013-06,경기,계,미분양현황,24556,24556,24556,0,0,0
2013-06,경기,수원시,미분양현황,1089,1089,1089,0,0,0
2013-06,경기,성남시,미분양현황,137,137,137,0,0,0
2013-06,경기,의정부시,미분양현황,0,0,0,0,0,0
2013-06,경기,안양시,미분양현황,58,58,58,0,0,0
2013-06,경기,부천시,미분양현황,907,907,907,0,0,0
2013-06,경기,광명시,미분양현황,3,3,3,0,0,0
2013-06,경기,평택시,미분양현황,632,632,632,0,0,0
2013-06,경기,동두천시,미분양현황,0,0,0,0,0,0
2013-06,경기,안산시,미분양현황,85,85,85,0,0,0
2013-06,경기,고양시,미분양현황,2502,2502,2502,0,0,0
2013-06,경기,과천시,미분양현황,0,0,0,0,0,0
2013-06,경기,구리시,미분양현황,93,93,93,0,0,0
2013-06,경기,남양주시,미분양현황,1361,1361,1361,0,0,0
2013-06,경기,오산시,미분양현황,157,157,157,0,0,0
2013-06,경기,시흥시,미분양현황,861,861,861,0,0,0
2013-06,경기,군포시,미분양현황,75,75,75,0,0,0
2013-06,경기,의왕시,미분양현황,502,502,502,0,0,0
2013-06,경기,하남시,미분양현황,133,133,133,0,0,0
2013-06,경기,용인시,미분양현황,5912,5912,5912,0,0,0
2013-06,경기,파주시,미분양현황,2523,2523,2523,0,0,0
2013-06,경기,이천시,미분양현황,337,337,337,0,0,0
2013-06,경기,안성시,미분양현황,8,8,8,0,0,0
2013-06,경기,김포시,미분양현황,2405,2405,2405,0,0,0
2013-06,경기,양주시,미분양현황,223,223,223,0,0,0
2013-06,경기,여주군,미분양현황,0,0,0,0,0,0
2013-06,경기,화성시,미분양현황,4123,4123,4123,0,0,0
2013-06,경기,광주시,미분양현황,112,112,112,0,0,0
2013-06,경기,연천군,미분양현황,0,0,0,0,0,0
2013-06,경기,포천시,미분양현황,0,0,0,0,0,0
2013-06,경기,가평군,미분양현황,257,257,257,0,0,0
2013-06,경기,양평군,미분양현황,61,61,61,0,0,0
2013-06,강원,계,미분양현황,3461,3461,3461,0,0,0
2013-06,강원,춘천시,미분양현황,876,876,876,0,0,0
2013-06,강원,원주시,미분양현황,622,622,622,0,0,0
2013-06,강원,강릉시,미분양현황,463,463,463,0,0,0
2013-06,강원,동해시,미분양현황,570,570,570,0,0,0
2013-06,강원,태백시,미분양현황,28,28,28,0,0,0
2013-06,강원,속초시,미분양현황,200,200,200,0,0,0
2013-06,강원,삼척시,미분양현황,0,0,0,0,0,0
2013-06,강원,홍천군,미분양현황,35,35,35,0,0,0
2013-06,강원,횡성군,미분양현황,0,0,0,0,0,0
2013-06,강원,영월군,미분양현황,85,85,85,0,0,0
2013-06,강원,평창군,미분양현황,367,367,367,0,0,0
2013-06,강원,정선군,미분양현황,0,0,0,0,0,0
2013-06,강원,철원군,미분양현황,48,48,48,0,0,0
2013-06,강원,화천군,미분양현황,0,0,0,0,0,0
2013-06,강원,양구군,미분양현황,82,82,82,0,0,0
2013-06,강원,인제군,미분양현황,0,0,0,0,0,0
2013-06,강원,고성군,미분양현황,84,84,84,0,0,0
2013-06,강원,양양군,미분양현황,1,1,1,0,0,0
2013-06,충북,계,미분양현황,684,684,684,0,0,0
2013-06,충북,청주시,미분양현황,103,103,103,0,0,0
2013-06,충북,충주시,미분양현황,221,221,221,0,0,0
2013-06,충북,제천시,미분양현황,42,42,42,0,0,0
2013-06,충북,청원군,미분양현황,97,97,97,0,0,0
2013-06,충북,보은군,미분양현황,0,0,0,0,0,0
2013-06,충북,옥천군,미분양현황,0,0,0,0,0,0
2013-06,충북,영동군,미분양현황,0,0,0,0,0,0
2013-06,충북,증평군,미분양현황,0,0,0,0,0,0
2013-06,충북,진천군,미분양현황,28,28,28,0,0,0
2013-06,충북,괴산군,미분양현황,0,0,0,0,0,0
2013-06,충북,음성군,미분양현황,193,193,193,0,0,0
2013-06,충북,단양군,미분양현황,0,0,0,0,0,0
2013-06,충남,계,미분양현황,2961,2961,2961,0,0,0
2013-06,충남,천안시,미분양현황,1719,1719,1719,0,0,0
2013-06,충남,공주시,미분양현황,0,0,0,0,0,0
2013-06,충남,보령시,미분양현황,47,47,47,0,0,0
2013-06,충남,아산시,미분양현황,507,507,507,0,0,0
2013-06,충남,서산시,미분양현황,95,95,95,0,0,0
2013-06,충남,논산시,미분양현황,11,11,11,0,0,0
2013-06,충남,계룡시,미분양현황,77,77,77,0,0,0
2013-06,충남,금산군,미분양현황,0,0,0,0,0,0
2013-06,충남,연기군,미분양현황,0,0,0,0,0,0
2013-06,충남,부여군,미분양현황,0,0,0,0,0,0
2013-06,충남,서천군,미분양현황,54,54,54,0,0,0
2013-06,충남,청양군,미분양현황,0,0,0,0,0,0
2013-06,충남,홍성군,미분양현황,0,0,0,0,0,0
2013-06,충남,예산군,미분양현황,89,89,89,0,0,0
2013-06,충남,태안군,미분양현황,156,156,156,0,0,0
2013-06,충남,당진시,미분양현황,206,206,206,0,0,0
2013-06,세종,계,미분양현황,414,414,414,0,0,0
2013-06,세종,세종시,미분양현황,414,414,414,0,0,0
2013-06,전북,계,미분양현황,1903,1903,1903,0,0,0
2013-06,전북,전주시,미분양현황,529,529,529,0,0,0
2013-06,전북,군산시,미분양현황,568,568,568,0,0,0
2013-06,전북,익산시,미분양현황,608,608,608,0,0,0
2013-06,전북,정읍시,미분양현황,0,0,0,0,0,0
2013-06,전북,남원시,미분양현황,31,31,31,0,0,0
2013-06,전북,김제시,미분양현황,134,134,134,0,0,0
2013-06,전북,완주군,미분양현황,0,0,0,0,0,0
2013-06,전북,진안군,미분양현황,0,0,0,0,0,0
2013-06,전북,무주군,미분양현황,0,0,0,0,0,0
2013-06,전북,장수군,미분양현황,0,0,0,0,0,0
2013-06,전북,임실군,미분양현황,14,14,14,0,0,0
2013-06,전북,순창군,미분양현황,19,19,19,0,0,0
2013-06,전북,고창군,미분양현황,0,0,0,0,0,0
2013-06,전북,부안군,미분양현황,0,0,0,0,0,0
2013-06,전남,계,미분양현황,2271,2271,2271,0,0,0
2013-06,전남,목포시,미분양현황,1001,1001,1001,0,0,0
2013-06,전남,여수시,미분양현황,0,0,0,0,0,0
2013-06,전남,순천시,미분양현황,747,747,747,0,0,0
2013-06,전남,나주시,미분양현황,0,0,0,0,0,0
2013-06,전남,광양시,미분양현황,340,340,340,0,0,0
2013-06,전남,담양군,미분양현황,0,0,0,0,0,0
2013-06,전남,곡성군,미분양현황,0,0,0,0,0,0
2013-06,전남,구례군,미분양현황,0,0,0,0,0,0
2013-06,전남,고흥군,미분양현황,0,0,0,0,0,0
2013-06,전남,보성군,미분양현황,0,0,0,0,0,0
2013-06,전남,화순군,미분양현황,0,0,0,0,0,0
2013-06,전남,장흥군,미분양현황,0,0,0,0,0,0
2013-06,전남,강진군,미분양현황,0,0,0,0,0,0
2013-06,전남,해남군,미분양현황,0,0,0,0,0,0
2013-06,전남,영암군,미분양현황,0,0,0,0,0,0
2013-06,전남,무안군,미분양현황,183,183,183,0,0,0
2013-06,전남,함평군,미분양현황,0,0,0,0,0,0
2013-06,전남,영광군,미분양현황,0,0,0,0,0,0
2013-06,전남,장성군,미분양현황,0,0,0,0,0,0
2013-06,전남,완도군,미분양현황,0,0,0,0,0,0
2013-06,전남,진도군,미분양현황,0,0,0,0,0,0
2013-06,전남,신안군,미분양현황,0,0,0,0,0,0
2013-06,경북,계,미분양현황,2081,2081,2081,0,0,0
2013-06,경북,포항시,미분양현황,674,674,674,0,0,0
2013-06,경북,경주시,미분양현황,52,52,52,0,0,0
2013-06,경북,김천시,미분양현황,303,303,303,0,0,0
2013-06,경북,안동시,미분양현황,395,395,395,0,0,0
2013-06,경북,구미시,미분양현황,334,334,334,0,0,0
2013-06,경북,영주시,미분양현황,0,0,0,0,0,0
2013-06,경북,영천시,미분양현황,8,8,8,0,0,0
2013-06,경북,상주시,미분양현황,0,0,0,0,0,0
2013-06,경북,문경시,미분양현황,168,168,168,0,0,0
2013-06,경북,경산시,미분양현황,18,18,18,0,0,0
2013-06,경북,군위군,미분양현황,0,0,0,0,0,0
2013-06,경북,의성군,미분양현황,0,0,0,0,0,0
2013-06,경북,청송군,미분양현황,0,0,0,0,0,0
2013-06,경북,영양군,미분양현황,0,0,0,0,0,0
2013-06,경북,영덕군,미분양현황,0,0,0,0,0,0
2013-06,경북,청도군,미분양현황,42,42,42,0,0,0
2013-06,경북,고령군,미분양현황,0,0,0,0,0,0
2013-06,경북,성주군,미분양현황,20,20,20,0,0,0
2013-06,경북,칠곡군,미분양현황,17,17,17,0,0,0
2013-06,경북,예천군,미분양현황,0,0,0,0,0,0
2013-06,경북,봉화군,미분양현황,0,0,0,0,0,0
2013-06,경북,울진군,미분양현황,50,50,50,0,0,0
2013-06,경북,울릉군,미분양현황,0,0,0,0,0,0
2013-06,경남,계,미분양현황,6992,6992,6992,0,0,0
2013-06,경남,창원시,미분양현황,1821,1821,1821,0,0,0
2013-06,경남,진주시,미분양현황,1696,1696,1696,0,0,0
2013-06,경남,통영시,미분양현황,109,109,109,0,0,0
2013-06,경남,사천시,미분양현황,603,603,603,0,0,0
2013-06,경남,김해시,미분양현황,405,405,405,0,0,0
2013-06,경남,밀양시,미분양현황,3,3,3,0,0,0
2013-06,경남,거제시,미분양현황,759,759,759,0,0,0
2013-06,경남,양산시,미분양현황,1321,1321,1321,0,0,0
2013-06,경남,의령군,미분양현황,17,17,17,0,0,0
2013-06,경남,함안군,미분양현황,97,97,97,0,0,0
2013-06,경남,창녕군,미분양현황,0,0,0,0,0,0
2013-06,경남,고성군,미분양현황,1,1,1,0,0,0
2013-06,경남,남해군,미분양현황,0,0,0,0,0,0
2013-06,경남,하동군,미분양현황,0,0,0,0,0,0
2013-06,경남,산청군,미분양현황,13,13,13,0,0,0
2013-06,경남,함양군,미분양현황,87,87,87,0,0,0
2013-06,경남,거창군,미분양현황,60,60,60,0,0,0
